"247","14920.00","3938.00","6086.80","6875.00","/","3","1","12/23/2014 19:13:09"
"248","6585.00","0.00","1112.75","0.00","/","3","1","12/24/2014 13:26:33"
"249","2450.00","4939.00","251.75","15401.00","/","3","1","12/26/2014 18:21:08"
"250","9636.35","0.00","912.81","30.00","4.35 sobrante ","5","1","12/27/2014 16:01:39"
"251","5266.50","0.00","371.74","297.50","/","3","1","12/29/2014 18:38:24"
"252","10095.00","5440.00","280.97","125.00","/","3","1","12/30/2014 18:38:16"
"253","2680.00","15735.00","3063.94","5136.50","/","3","1","12/31/2014 14:04:43"
"254","1883.50","0.00","0.00","0.00","/","3","1","1/2/2015 18:43:14"
"255","3196.00","1929.00","28717.78","3991.79",".","5","1","1/3/2015 16:06:56"
"256","10165.00","1550.00","825.00","549.00","/","3","1","1/5/2015 18:52:15"
"257","8274.00","2696.00","7376.38","0.00","/","3","1","1/6/2015 18:29:45"
"258","9850.00","0.00","285.77","220.00","/","3","1","1/7/2015 18:31:19"
"259","4150.00","1600.00","841.70","0.00","/","3","1","1/8/2015 18:34:29"
"260","1090.00","0.00","2639.75","0.00","/","3","1","1/9/2015 19:09:27"
"261","7286.25","0.00","4943.66","460.00",".","5","1","1/10/2015 16:03:29"
"262","5690.00","0.00","9592.73","4300.00","/","3","1","1/12/2015 19:28:58"
"263","4535.00","3940.00","12628.08","100.00","/","3","1","1/13/2015 19:09:13"
"264","8965.00","7074.00","2586.55","400.00","/","3","1","1/14/2015 18:45:08"
"265","18030.00","669.15","5561.01","3000.00","/","3","1","1/15/2015 19:20:52"
"266","22055.00","1639.00","6404.60","7640.00","/","3","1","1/16/2015 20:12:03"
"267","17793.05","0.00","371.81","0.00",".","5","1","1/17/2015 16:46:05"
"268","33523.00","0.00","5803.99","2825.00","/","3","1","1/19/2015 19:17:07"
"269","13045.00","8944.00","1480.85","17221.00","/","3","1","1/20/2015 19:42:09"
"270","19385.00","24915.00","3013.59","27396.00","/","3","1","1/21/2015 19:15:56"
"271","10990.00","450.00","1895.78","3549.00","/","3","1","1/22/2015 18:47:25"
"272","27710.00","11965.00","480.30","5115.00","/","3","1","1/23/2015 19:30:08"
"273","14724.00","0.00","5104.70","770.00","/","3","1","1/24/2015 17:06:34"
"274","13355.00","3702.00","1102.86","9926.00","/","3","1","1/26/2015 19:33:29"
"275","20810.00","15960.00","1686.75","89278.00","/","3","1","1/27/2015 19:04:31"
"276","30102.00","0.00","4845.32","8158.00","/","3","1","1/28/2015 19:23:10"
"277","17693.00","0.00","1033.59","1145.00","/","3","1","1/29/2015 19:03:57"
"278","15650.00","6916.00","2409.73","300.00","/","3","1","1/30/2015 18:53:54"
"279","5689.25","9710.00","7950.50","1875.00",".","5","1","1/31/2015 16:08:32"
"280","11795.00","42760.00","4313.86","18647.00","/","3","1","2/2/2015 19:24:00"
"281","11125.00","0.00","547.99","600.00","/","3","1","2/3/2015 19:20:39"
"282","28845.00","6988.00","418.00","300.00","/","3","1","2/4/2015 19:16:45"
"283","10785.00","4100.00","1692.15","9196.50","/","3","1","2/5/2015 19:04:50"
"284","29270.00","2702.00","10061.22","11283.00","/","3","1","2/6/2015 19:52:26"
"285","17380.00","24293.00","742.86","200.00",".","5","1","2/7/2015 16:46:04"
"286","18090.00","7505.50","6899.48","505.00","/","3","1","2/9/2015 20:02:09"
"287","16083.00","35923.73","4030.00","1454.00","/","3","1","2/10/2015 19:17:28"
"288","11520.00","3584.00","1514.96","10277.93","/","3","1","2/11/2015 19:09:52"
"289","20711.00","2300.00","5207.00","0.00","/","3","1","2/12/2015 19:09:46"
"290","13720.00","17899.00","1289.00","29457.00","/","3","1","2/13/2015 19:38:36"
"291","14317.00","9380.00","578.25","19181.00",".","5","1","2/14/2015 16:13:12"
"292","13060.00","0.00","3952.95","11730.00","/","3","1","2/16/2015 19:22:15"
"293","11512.00","2000.00","1280.50","4945.00","/","3","1","2/17/2015 18:47:53"
"294","16342.00","4196.00","2385.25","7244.00","/","3","1","2/18/2015 18:59:07"
"295","7030.00","1200.00","519.94","13722.00","/","3","1","2/19/2015 18:34:19"
"296","19477.00","21594.00","0.00","13090.00","/","3","1","2/20/2015 19:46:03"
"297","9383.00","1114.00","631.27","8507.00","/","3","1","2/21/2015 16:33:16"
"298","15300.00","2553.57","797.38","1779.00","/","3","1","2/23/2015 18:44:12"
"299","18960.00","0.00","7639.95","48047.00","/","3","1","2/24/2015 19:28:12"
"300","18627.00","8679.00","6095.00","37940.00","/","3","1","2/25/2015 18:57:48"
"301","17220.00","4145.00","4152.70","124726.00","/","3","1","2/26/2015 18:33:29"
"302","10041.00","11704.46","273.77","2892.00","/","3","1","2/27/2015 18:36:59"
"303","24740.00","2070.00","14308.61","255.00","/","3","1","2/28/2015 16:49:40"
